customer_id,region,device,industry,converted,product,revenue,acq_date
CUST_25E2A30F,APAC,Mobile,Finance,False,,0,
CUST_851300EE,MEA,Desktop,Tech,True,Starter Plan,360,2025-06-15 19:05:02
CUST_B29EED44,North America,Mobile,Education,True,Starter Plan,360,2024-02-10 01:11:46
CUST_270EDD69,LATAM,Desktop,Finance,True,Starter Plan,360,2024-10-10 22:44:24
CUST_4FA53BE9,MEA,Desktop,Healthcare,False,,0,
CUST_AB2B41C6,Europe,Desktop,Retail,False,,0,
CUST_C4492CBE,Europe,Mobile,Healthcare,False,,0,
CUST_C0D0E461,MEA,Desktop,Tech,False,,0,
CUST_70ECE1E1,Europe,Desktop,Education,False,,0,
CUST_84C6494D,APAC,Desktop,Media,False,,0,
CUST_752D25A1,APAC,Desktop,Education,True,Enterprise Plan,4800,2024-12-17 09:32:44
CUST_54F5F407,MEA,Mobile,Healthcare,False,,0,
CUST_B3B43AEE,MEA,Mobile,Manufacturing,False,,0,
CUST_6E62A992,APAC,Mobile,Healthcare,False,,0,
CUST_955A1584,North America,Desktop,Healthcare,True,Add-on Bundle,240,2024-10-30 10:50:58
CUST_418EF612,APAC,Desktop,Healthcare,False,,0,
CUST_97D98119,North America,Desktop,Retail,True,Starter Plan,360,2025-01-20 12:14:17
CUST_442CDE81,MEA,Desktop,Finance,True,Pro Plan,1200,2024-08-15 17:04:28
CUST_3E15CC11,MEA,Desktop,Retail,False,,0,
CUST_54E36C5F,LATAM,Mobile,Logistics,False,,0,
CUST_FC9B003B,North America,Desktop,Manufacturing,False,,0,
CUST_6A5DFAC4,Europe,Desktop,Education,True,Enterprise Plan,4800,2024-11-15 18:29:24
CUST_B3BBCCD6,APAC,Desktop,Logistics,False,,0,
CUST_11C484EA,MEA,Desktop,Logistics,False,,0,
CUST_A63FC8C5,MEA,Desktop,Retail,False,,0,
CUST_231141B3,APAC,Tablet,Retail,False,,0,
CUST_D8D31BD7,Europe,Mobile,Logistics,False,,0,
CUST_CEFAB442,APAC,Tablet,Finance,False,,0,
CUST_D2CDF047,LATAM,Desktop,Retail,True,Starter Plan,360,2025-04-25 12:06:11
CUST_2612AA89,MEA,Desktop,Manufacturing,False,,0,
CUST_BA1B3EBA,Europe,Desktop,Retail,True,Pro Plan,1200,2024-07-03 18:52:36
CUST_E22DD5DA,MEA,Desktop,Retail,True,Starter Plan,360,2024-12-08 10:45:35
CUST_7283518D,Europe,Mobile,Finance,True,Pro Plan,1200,2025-05-31 22:48:44
CUST_17ED8ABE,APAC,Desktop,Retail,False,,0,
CUST_DF9028FC,MEA,Desktop,Retail,False,,0,
CUST_94E4451A,North America,Desktop,Finance,False,,0,
CUST_8698FF92,LATAM,Desktop,Retail,False,,0,
CUST_96A93BA8,APAC,Mobile,Retail,False,,0,
CUST_E8FD4A8A,APAC,Desktop,Logistics,True,Starter Plan,360,2024-08-13 02:46:12
CUST_DB29450C,MEA,Desktop,Retail,False,,0,
CUST_7EB7EABB,LATAM,Desktop,Education,False,,0,
CUST_E5A4D6BF,LATAM,Desktop,Finance,False,,0,
CUST_21BE9A4B,APAC,Mobile,Finance,True,Enterprise Plan,4800,2024-11-07 22:55:27
CUST_29957047,Europe,Mobile,Logistics,False,,0,
CUST_4ABE17A1,APAC,Tablet,Finance,False,,0,
CUST_F0BDA020,Europe,Mobile,Tech,False,,0,
CUST_36D75342,APAC,Desktop,Tech,False,,0,
CUST_7DD0240C,North America,Mobile,Media,True,Add-on Bundle,240,2024-05-31 00:48:41
CUST_E9B73BCC,MEA,Desktop,Finance,False,,0,
CUST_6709E8D6,APAC,Desktop,Media,False,,0,
CUST_8C01A759,APAC,Mobile,Media,True,Add-on Bundle,240,2024-10-16 14:04:35
CUST_F63F65B5,APAC,Desktop,Manufacturing,True,Starter Plan,360,2024-12-12 02:08:21
CUST_8B6A80C3,North America,Tablet,Tech,False,,0,
CUST_4A2DDF14,LATAM,Desktop,Media,False,,0,
CUST_B865367F,APAC,Mobile,Retail,False,,0,
CUST_365D1777,LATAM,Mobile,Media,False,,0,
CUST_393C55AE,Europe,Mobile,Tech,True,Enterprise Plan,4800,2024-08-23 12:38:17
CUST_6449F44A,MEA,Mobile,Education,False,,0,
CUST_D860BD12,North America,Mobile,Finance,True,Add-on Bundle,240,2024-11-14 00:53:58
CUST_DB957C62,APAC,Desktop,Media,False,,0,
CUST_ECD62DE2,MEA,Desktop,Retail,True,Add-on Bundle,240,2024-06-03 18:25:48
CUST_D2541440,APAC,Desktop,Logistics,True,Add-on Bundle,240,2024-02-02 19:16:42
CUST_BF201D54,APAC,Mobile,Manufacturing,False,,0,
CUST_05233523,LATAM,Desktop,Tech,False,,0,
CUST_C8CBD669,Europe,Mobile,Manufacturing,True,Enterprise Plan,4800,2024-08-21 03:33:47
CUST_59E0B265,LATAM,Desktop,Healthcare,False,,0,
CUST_0731460A,APAC,Desktop,Media,False,,0,
CUST_90599C8F,North America,Mobile,Healthcare,True,Pro Plan,1200,2024-08-03 07:42:00
CUST_8D9FC230,North America,Desktop,Education,False,,0,
CUST_AC5DAB2E,MEA,Desktop,Media,False,,0,
CUST_0533A888,LATAM,Desktop,Healthcare,False,,0,
CUST_F39AE9FF,MEA,Tablet,Finance,False,,0,
CUST_CD14821D,Europe,Mobile,Finance,False,,0,
CUST_DC40B712,Europe,Desktop,Education,True,Add-on Bundle,240,2024-05-06 20:17:51
CUST_3FAB5890,LATAM,Desktop,Education,True,Starter Plan,360,2024-02-07 20:06:41
CUST_90E13578,MEA,Desktop,Tech,True,Enterprise Plan,4800,2025-05-02 19:19:36
CUST_7FFD85D9,MEA,Mobile,Retail,True,Enterprise Plan,4800,2025-02-26 07:31:57
CUST_D1E946F4,APAC,Mobile,Manufacturing,False,,0,
CUST_1F1BAA5B,North America,Desktop,Education,True,Starter Plan,360,2024-04-21 15:05:19
CUST_39027DFA,APAC,Desktop,Logistics,True,Starter Plan,360,2024-11-16 00:08:03
CUST_645098B0,Europe,Desktop,Healthcare,False,,0,
CUST_6E79ED05,Europe,Mobile,Healthcare,True,Pro Plan,1200,2024-11-20 03:53:53
CUST_09B15D48,North America,Mobile,Healthcare,False,,0,
CUST_5B6BA13F,North America,Desktop,Logistics,False,,0,
CUST_F542EAE1,APAC,Desktop,Retail,False,,0,
CUST_155FA095,MEA,Desktop,Education,False,,0,
CUST_F0BBAC6F,North America,Tablet,Healthcare,True,Starter Plan,360,2024-06-21 17:03:02
CUST_FAACBCD5,Europe,Desktop,Manufacturing,True,Pro Plan,1200,2024-04-07 08:35:05
CUST_F4A4DA9A,LATAM,Mobile,Healthcare,True,Enterprise Plan,4800,2024-03-01 09:05:27
CUST_F5C3DD75,LATAM,Mobile,Finance,True,Add-on Bundle,240,2024-06-01 12:14:52
CUST_17C3433F,LATAM,Desktop,Healthcare,True,Enterprise Plan,4800,2024-07-15 12:29:39
CUST_F2D887E0,North America,Desktop,Healthcare,True,Starter Plan,360,2024-04-06 03:40:44
CUST_596DEDF4,Europe,Desktop,Tech,False,,0,
CUST_0E087EC5,North America,Mobile,Healthcare,True,Starter Plan,360,2024-04-23 01:22:43
CUST_14CFDB59,APAC,Mobile,Education,False,,0,
CUST_2647C1DB,MEA,Mobile,Tech,False,,0,
CUST_ED519DAC,North America,Desktop,Healthcare,False,,0,
CUST_F442D33F,North America,Desktop,Tech,False,,0,
CUST_FFACE838,APAC,Tablet,Retail,False,,0,
CUST_4496BF24,MEA,Mobile,Finance,False,,0,
CUST_AA2A7737,North America,Desktop,Tech,False,,0,
CUST_069654D5,LATAM,Tablet,Education,False,,0,
CUST_E0AB531E,Europe,Mobile,Logistics,False,,0,
CUST_61B1FB3F,North America,Mobile,Retail,False,,0,
CUST_9A1DE01F,LATAM,Mobile,Media,False,,0,
CUST_D757719E,LATAM,Mobile,Healthcare,True,Pro Plan,1200,2024-09-01 02:36:32
CUST_DFCE0680,MEA,Mobile,Retail,True,Enterprise Plan,4800,2025-01-20 02:40:49
CUST_F26DAB9B,APAC,Desktop,Finance,False,,0,
CUST_85F007F8,North America,Desktop,Media,True,Add-on Bundle,240,2024-08-08 06:54:01
CUST_D7657583,APAC,Tablet,Logistics,False,,0,
CUST_728F206C,APAC,Desktop,Media,True,Add-on Bundle,240,2024-05-26 15:12:25
CUST_201D7288,LATAM,Desktop,Education,False,,0,
CUST_E8DFFF46,North America,Desktop,Media,True,Add-on Bundle,240,2024-12-06 05:59:58
CUST_57C0531E,North America,Desktop,Healthcare,False,,0,
CUST_48882413,MEA,Mobile,Healthcare,True,Add-on Bundle,240,2024-05-11 01:13:43
CUST_06A15EB1,APAC,Tablet,Tech,True,Pro Plan,1200,2025-04-07 02:52:25
CUST_59BCDA7C,LATAM,Desktop,Healthcare,False,,0,
CUST_F45A1078,LATAM,Desktop,Manufacturing,True,Add-on Bundle,240,2025-03-27 23:44:57
CUST_82CADB06,LATAM,Desktop,Education,False,,0,
CUST_7385DB9A,MEA,Mobile,Media,False,,0,
CUST_CD63A3EE,MEA,Mobile,Manufacturing,False,,0,
CUST_8C3039BD,North America,Desktop,Healthcare,True,Add-on Bundle,240,2024-07-13 17:11:51
CUST_FF1418E8,Europe,Mobile,Retail,False,,0,
CUST_EB1E7832,North America,Mobile,Logistics,True,Enterprise Plan,4800,2025-06-10 16:50:20
CUST_7503CFAC,LATAM,Mobile,Education,True,Pro Plan,1200,2024-04-28 15:13:03
CUST_49AD23D1,North America,Tablet,Logistics,True,Enterprise Plan,4800,2024-12-27 23:16:35
CUST_6AE07DCB,LATAM,Desktop,Manufacturing,True,Add-on Bundle,240,2025-02-25 07:46:45
CUST_3C947BC2,MEA,Mobile,Finance,False,,0,
CUST_A3545BD7,North America,Desktop,Media,False,,0,
CUST_D7FD118E,North America,Mobile,Media,False,,0,
CUST_537DE305,LATAM,Mobile,Logistics,False,,0,
CUST_96C5C28B,North America,Mobile,Retail,False,,0,
CUST_F9D11525,APAC,Mobile,Retail,False,,0,
CUST_4E87337F,Europe,Desktop,Manufacturing,False,,0,
CUST_09FB05DD,LATAM,Desktop,Healthcare,False,,0,
CUST_D072677D,LATAM,Tablet,Logistics,False,,0,
CUST_69D1FC78,Europe,Tablet,Finance,False,,0,
CUST_19DE10AD,LATAM,Desktop,Media,False,,0,
CUST_A19ACD7D,APAC,Desktop,Manufacturing,False,,0,
CUST_C164BBC9,North America,Desktop,Finance,False,,0,
CUST_68C694DE,APAC,Mobile,Finance,True,Starter Plan,360,2025-04-30 13:41:47
CUST_D305281F,North America,Mobile,Media,False,,0,
CUST_FB8FEFF2,APAC,Desktop,Media,False,,0,
CUST_2F25F6E3,Europe,Desktop,Tech,False,,0,
CUST_D4B2AEB2,MEA,Mobile,Healthcare,True,Starter Plan,360,2025-06-18 09:05:12
CUST_958ADB57,North America,Mobile,Education,True,Starter Plan,360,2024-05-11 20:54:52
CUST_7E9E346D,North America,Desktop,Logistics,True,Starter Plan,360,2025-05-25 21:40:48
CUST_BA9A56CE,MEA,Mobile,Media,False,,0,
CUST_F31B2046,MEA,Desktop,Finance,True,Add-on Bundle,240,2024-09-02 20:15:17
CUST_DC5D637E,LATAM,Desktop,Education,False,,0,
CUST_44A2E080,LATAM,Mobile,Healthcare,False,,0,
CUST_3214A6D8,Europe,Mobile,Education,False,,0,
CUST_B4568DF2,APAC,Mobile,Retail,False,,0,
CUST_E1314FC0,APAC,Mobile,Media,False,,0,
CUST_C4500821,MEA,Mobile,Tech,True,Enterprise Plan,4800,2024-08-11 04:41:45
CUST_F0FCF351,MEA,Desktop,Media,True,Starter Plan,360,2024-06-24 10:49:11
CUST_D523773C,North America,Desktop,Healthcare,False,,0,
CUST_C366C2C9,APAC,Desktop,Healthcare,False,,0,
CUST_7302E3F5,MEA,Desktop,Logistics,False,,0,
CUST_2D1B2A5F,APAC,Mobile,Healthcare,False,,0,
CUST_68148596,APAC,Tablet,Manufacturing,False,,0,
CUST_865DFBDE,MEA,Desktop,Education,False,,0,
CUST_13168E6A,APAC,Desktop,Logistics,True,Add-on Bundle,240,2025-06-05 14:47:25
CUST_CA460332,Europe,Mobile,Finance,False,,0,
CUST_56F9F889,MEA,Desktop,Retail,False,,0,
CUST_5FA9E41B,Europe,Mobile,Logistics,False,,0,
CUST_059FDCD9,MEA,Mobile,Finance,True,Add-on Bundle,240,2025-02-09 15:48:38
CUST_E06F967F,Europe,Mobile,Tech,True,Add-on Bundle,240,2024-04-26 21:00:48
CUST_AF3303F8,APAC,Desktop,Media,False,,0,
CUST_11F524C3,North America,Desktop,Tech,False,,0,
CUST_6BE5336D,APAC,Mobile,Manufacturing,False,,0,
CUST_9FDB62F9,APAC,Mobile,Tech,False,,0,
CUST_D54E99A6,North America,Desktop,Retail,False,,0,
CUST_FC4DDC15,APAC,Mobile,Logistics,True,Pro Plan,1200,2025-01-12 00:10:58
CUST_944626AD,LATAM,Desktop,Media,False,,0,
CUST_C91591A8,North America,Mobile,Tech,False,,0,
CUST_73E0F748,North America,Desktop,Manufacturing,True,Pro Plan,1200,2024-08-03 18:02:42
CUST_DEA9DDB2,Europe,Tablet,Finance,False,,0,
CUST_77369E37,LATAM,Desktop,Finance,False,,0,
CUST_65699726,APAC,Desktop,Manufacturing,True,Enterprise Plan,4800,2024-02-19 09:14:55
CUST_0609154F,LATAM,Desktop,Education,False,,0,
CUST_AB731488,North America,Desktop,Media,False,,0,
CUST_04DF4D43,Europe,Mobile,Tech,False,,0,
CUST_FF7D0F52,MEA,Tablet,Manufacturing,True,Enterprise Plan,4800,2025-01-20 14:31:09
CUST_C44799B0,Europe,Desktop,Healthcare,False,,0,
CUST_07A4E20A,APAC,Desktop,Education,False,,0,
CUST_B432F34C,LATAM,Mobile,Tech,False,,0,
CUST_65FC52ED,Europe,Mobile,Retail,False,,0,
CUST_CB79F8FA,APAC,Mobile,Logistics,True,Pro Plan,1200,2024-11-13 04:40:19
CUST_E74C0D42,LATAM,Desktop,Education,True,Enterprise Plan,4800,2025-06-27 09:49:10
CUST_8C8A58FA,APAC,Desktop,Media,False,,0,
CUST_44968AEC,Europe,Mobile,Manufacturing,False,,0,
CUST_9F699296,Europe,Desktop,Education,False,,0,
CUST_33322217,APAC,Mobile,Manufacturing,False,,0,
CUST_414E773D,North America,Desktop,Tech,True,Enterprise Plan,4800,2024-07-15 11:56:34
CUST_B139E104,APAC,Mobile,Education,False,,0,
CUST_0950CA92,North America,Desktop,Tech,False,,0,
CUST_5103C358,LATAM,Mobile,Finance,False,,0,
CUST_E5B294B7,LATAM,Desktop,Manufacturing,False,,0,
CUST_5BCE843D,APAC,Mobile,Tech,True,Pro Plan,1200,2024-05-04 10:51:07
CUST_139F0874,APAC,Desktop,Media,False,,0,
CUST_29530DE2,APAC,Mobile,Healthcare,False,,0,
CUST_15D185EA,LATAM,Mobile,Logistics,False,,0,
CUST_52D2752B,APAC,Mobile,Media,False,,0,
CUST_1E913E1B,North America,Mobile,Retail,False,,0,
CUST_8562AE5E,MEA,Mobile,Healthcare,False,,0,
CUST_8D55A249,MEA,Mobile,Education,False,,0,
CUST_11108A3D,North America,Desktop,Finance,False,,0,
CUST_136F9513,Europe,Mobile,Logistics,False,,0,
CUST_AD4CC1FB,Europe,Desktop,Finance,False,,0,
CUST_F22E4747,APAC,Desktop,Education,False,,0,
CUST_95E6834D,North America,Desktop,Retail,False,,0,
CUST_7AF6266C,MEA,Desktop,Media,True,Pro Plan,1200,2024-09-05 02:01:52
CUST_519C8415,Europe,Mobile,Manufacturing,False,,0,
CUST_C3395DD4,APAC,Mobile,Tech,True,Starter Plan,360,2024-03-06 13:18:37
CUST_6F2688A5,Europe,Mobile,Media,False,,0,
CUST_2D00F43F,MEA,Desktop,Tech,False,,0,
CUST_1F71E393,MEA,Desktop,Tech,True,Enterprise Plan,4800,2024-03-10 02:38:36
CUST_DE03BEFF,Europe,Desktop,Manufacturing,False,,0,
CUST_7CA57A9F,Europe,Desktop,Finance,False,,0,
CUST_36AC8E55,LATAM,Desktop,Manufacturing,False,,0,
CUST_03E7D2EB,Europe,Desktop,Healthcare,True,Starter Plan,360,2024-01-11 23:07:15
CUST_6A508A60,LATAM,Desktop,Logistics,False,,0,
CUST_1113D7A7,LATAM,Mobile,Healthcare,False,,0,
CUST_A38B1617,Europe,Mobile,Manufacturing,True,Pro Plan,1200,2024-08-11 16:00:00
CUST_5A7F963E,LATAM,Tablet,Retail,False,,0,
CUST_378A063B,Europe,Tablet,Tech,False,,0,
CUST_E3408432,APAC,Mobile,Tech,False,,0,
CUST_277A78FC,LATAM,Desktop,Retail,False,,0,
CUST_D77F0076,Europe,Mobile,Logistics,True,Starter Plan,360,2024-07-11 20:58:56
CUST_E4DD5528,LATAM,Mobile,Healthcare,False,,0,
CUST_7F16109F,APAC,Desktop,Media,True,Pro Plan,1200,2025-06-17 11:51:27
CUST_F106B7F9,LATAM,Desktop,Manufacturing,True,Add-on Bundle,240,2024-02-26 17:51:19
CUST_95F6870F,North America,Mobile,Education,True,Enterprise Plan,4800,2024-07-01 09:45:42
CUST_C215B446,APAC,Desktop,Finance,False,,0,
CUST_39DCAF7A,APAC,Mobile,Media,True,Add-on Bundle,240,2025-06-05 09:13:51
CUST_D46E1FCF,MEA,Mobile,Finance,False,,0,
CUST_3683AF9D,APAC,Desktop,Retail,False,,0,
CUST_A82D922B,APAC,Desktop,Logistics,False,,0,
CUST_98C72428,MEA,Desktop,Media,True,Starter Plan,360,2024-04-20 03:15:50
CUST_4D855669,North America,Desktop,Retail,True,Starter Plan,360,2025-01-22 17:57:37
CUST_0004D0B5,APAC,Desktop,Education,False,,0,
CUST_DE739988,APAC,Mobile,Manufacturing,False,,0,
CUST_C4DE8CED,APAC,Desktop,Education,False,,0,
CUST_DEB54FFB,Europe,Desktop,Education,False,,0,
CUST_3D863B36,LATAM,Desktop,Retail,False,,0,
CUST_7D2B92B6,LATAM,Tablet,Finance,False,,0,
CUST_DD055F53,Europe,Desktop,Retail,True,Enterprise Plan,4800,2024-01-28 20:31:14
CUST_4AFD521D,Europe,Desktop,Logistics,False,,0,
CUST_405E2890,LATAM,Mobile,Finance,False,,0,
CUST_798CEBCC,MEA,Mobile,Logistics,False,,0,
CUST_F80BF055,North America,Desktop,Retail,False,,0,
CUST_B3B4D2DB,Europe,Mobile,Manufacturing,True,Enterprise Plan,4800,2024-05-20 07:39:09
CUST_FB875828,MEA,Desktop,Manufacturing,False,,0,
CUST_1E4D3617,MEA,Desktop,Tech,False,,0,
CUST_1B36EA1C,North America,Desktop,Retail,False,,0,
CUST_1F36C15D,North America,Desktop,Tech,False,,0,
CUST_8C249675,North America,Mobile,Education,False,,0,
CUST_D68A1827,LATAM,Desktop,Education,True,Enterprise Plan,4800,2025-04-03 12:42:25
CUST_9D7311BA,North America,Desktop,Education,False,,0,
CUST_4A3E0096,LATAM,Mobile,Logistics,True,Enterprise Plan,4800,2024-12-18 16:12:29
CUST_DC513EA4,APAC,Mobile,Finance,False,,0,
CUST_96055F5B,North America,Desktop,Logistics,False,,0,
CUST_D5C18698,MEA,Mobile,Retail,False,,0,
CUST_C5A4E7E6,APAC,Desktop,Education,True,Enterprise Plan,4800,2024-02-13 03:14:52
CUST_008BD5AD,MEA,Mobile,Media,False,,0,
CUST_3F088EBE,Europe,Mobile,Tech,True,Starter Plan,360,2024-11-05 20:21:24
CUST_6351BF9D,Europe,Tablet,Media,True,Pro Plan,1200,2024-11-08 13:12:34
CUST_06964DCE,North America,Desktop,Manufacturing,True,Pro Plan,1200,2025-01-16 06:00:56
CUST_C5B2CEBF,APAC,Desktop,Retail,False,,0,
CUST_5EC829DE,North America,Desktop,Education,False,,0,
CUST_08F90C1A,LATAM,Desktop,Logistics,False,,0,
CUST_D0FB963F,LATAM,Desktop,Manufacturing,False,,0,
CUST_4BA29B9F,LATAM,Tablet,Healthcare,False,,0,
CUST_A5910243,APAC,Desktop,Retail,False,,0,
CUST_B8B4B727,LATAM,Desktop,Healthcare,False,,0,
CUST_D47268E9,LATAM,Mobile,Tech,True,Starter Plan,360,2025-05-18 00:20:12
CUST_EA5A486C,Europe,Desktop,Logistics,False,,0,
CUST_A00E5EB0,MEA,Mobile,Healthcare,False,,0,
CUST_EF8446F3,North America,Desktop,Logistics,True,Add-on Bundle,240,2024-08-21 07:44:10
CUST_F1981E4B,APAC,Desktop,Tech,True,Pro Plan,1200,2025-02-10 07:08:33
CUST_D7A84628,MEA,Desktop,Finance,False,,0,
CUST_C8758B51,North America,Desktop,Healthcare,False,,0,
CUST_253614BB,LATAM,Tablet,Healthcare,False,,0,
CUST_8038DA89,MEA,Desktop,Manufacturing,False,,0,
CUST_CEE8D6B7,MEA,Desktop,Healthcare,False,,0,
CUST_65D2EA03,North America,Desktop,Healthcare,False,,0,
CUST_95192C98,LATAM,Desktop,Retail,False,,0,
CUST_8D8818C8,LATAM,Mobile,Finance,False,,0,
CUST_84DDFB34,APAC,Desktop,Logistics,True,Starter Plan,360,2025-06-04 14:32:58
CUST_EA6B2EFB,APAC,Mobile,Education,False,,0,
CUST_7B7A53E2,Europe,Tablet,Tech,False,,0,
CUST_05A5CF06,North America,Mobile,Media,True,Starter Plan,360,2025-02-19 01:29:26
CUST_3A824154,North America,Tablet,Finance,True,Add-on Bundle,240,2024-05-13 09:22:44
CUST_5531A583,LATAM,Desktop,Media,False,,0,
CUST_07811DC6,MEA,Desktop,Logistics,False,,0,
CUST_312351BF,LATAM,Desktop,Manufacturing,True,Starter Plan,360,2024-03-09 01:38:14
CUST_C92A1032,Europe,Mobile,Healthcare,True,Enterprise Plan,4800,2024-01-13 08:07:20
CUST_9F62B862,Europe,Tablet,Finance,False,,0,
CUST_D860EDD1,Europe,Desktop,Media,True,Pro Plan,1200,2025-05-01 06:35:18
CUST_093B60FD,MEA,Mobile,Tech,False,,0,
CUST_2D579DC2,Europe,Desktop,Logistics,True,Add-on Bundle,240,2024-11-23 16:23:55
CUST_88EF51F0,Europe,Mobile,Logistics,True,Pro Plan,1200,2025-01-11 17:55:42
CUST_5352696A,LATAM,Desktop,Tech,False,,0,
CUST_A5A61717,North America,Tablet,Education,True,Add-on Bundle,240,2024-01-07 02:47:14
CUST_D198BD73,LATAM,Mobile,Logistics,True,Add-on Bundle,240,2025-03-25 11:01:40
CUST_2B0F658C,MEA,Desktop,Manufacturing,False,,0,
CUST_F48C04FF,LATAM,Desktop,Logistics,True,Add-on Bundle,240,2024-06-29 03:02:13
CUST_23D2E157,MEA,Desktop,Finance,False,,0,
CUST_2557911C,APAC,Desktop,Healthcare,False,,0,
CUST_A4856405,LATAM,Desktop,Healthcare,True,Add-on Bundle,240,2025-01-19 07:31:54
CUST_4C144C47,APAC,Mobile,Logistics,False,,0,
CUST_89885FF2,North America,Mobile,Retail,False,,0,
CUST_71E09B16,LATAM,Desktop,Education,True,Pro Plan,1200,2024-12-06 06:58:30
CUST_D79C6256,MEA,Desktop,Education,True,Pro Plan,1200,2025-04-12 15:57:35
CUST_D8330F85,LATAM,Mobile,Retail,False,,0,
CUST_0189CAA5,LATAM,Mobile,Media,False,,0,
CUST_3875115B,APAC,Desktop,Logistics,False,,0,
CUST_A501BEBF,Europe,Mobile,Tech,False,,0,
CUST_05192834,LATAM,Desktop,Retail,True,Enterprise Plan,4800,2024-05-14 14:22:49
CUST_06B1338B,North America,Desktop,Media,True,Add-on Bundle,240,2025-01-18 11:42:09
CUST_AEBF7782,MEA,Desktop,Finance,True,Pro Plan,1200,2024-01-15 01:58:43
CUST_A9813E95,APAC,Desktop,Education,False,,0,
CUST_584B98AA,Europe,Desktop,Finance,False,,0,
CUST_F3E52C30,APAC,Tablet,Media,False,,0,
CUST_955CB567,North America,Mobile,Tech,True,Pro Plan,1200,2025-01-12 18:30:22
CUST_9AFEFC52,APAC,Mobile,Finance,True,Starter Plan,360,2025-03-08 15:38:57
CUST_A96D3AFE,MEA,Desktop,Healthcare,True,Pro Plan,1200,2024-02-09 03:56:05
CUST_DF4FE8A8,LATAM,Desktop,Logistics,False,,0,
CUST_1359AA93,North America,Mobile,Healthcare,False,,0,
CUST_2EACE51D,MEA,Desktop,Healthcare,False,,0,
CUST_F8C0C968,North America,Desktop,Healthcare,False,,0,
CUST_52DBB068,Europe,Desktop,Education,True,Enterprise Plan,4800,2024-05-01 23:17:55
CUST_2D405B36,LATAM,Mobile,Logistics,False,,0,
CUST_16BA7217,North America,Desktop,Retail,False,,0,
CUST_F8BF09F5,APAC,Desktop,Retail,False,,0,
CUST_0AE3F79A,LATAM,Mobile,Media,True,Pro Plan,1200,2024-01-06 02:48:04
CUST_6F4920EA,APAC,Desktop,Manufacturing,True,Add-on Bundle,240,2025-01-27 06:18:21
CUST_B5F1E8FB,APAC,Desktop,Media,True,Starter Plan,360,2024-10-07 02:52:49
CUST_814A9C18,Europe,Desktop,Retail,False,,0,
CUST_325995AF,MEA,Desktop,Media,False,,0,
CUST_296472C9,Europe,Mobile,Media,False,,0,
CUST_FB2E2032,LATAM,Desktop,Logistics,False,,0,
CUST_07CB5F86,MEA,Desktop,Education,False,,0,
CUST_4B86ABE4,LATAM,Mobile,Retail,False,,0,
CUST_1F4FE6A4,MEA,Mobile,Healthcare,False,,0,
CUST_CBEF4632,LATAM,Mobile,Retail,True,Starter Plan,360,2024-12-03 03:41:37
CUST_6492D38D,Europe,Desktop,Finance,True,Enterprise Plan,4800,2025-05-05 14:01:05
CUST_819E3D6C,MEA,Desktop,Manufacturing,False,,0,
CUST_F410588E,MEA,Tablet,Manufacturing,False,,0,
CUST_654AD60E,APAC,Mobile,Education,False,,0,
CUST_54FF9E9E,MEA,Desktop,Retail,True,Starter Plan,360,2025-06-27 22:26:46
CUST_0070D23B,Europe,Desktop,Logistics,False,,0,
CUST_850AF92F,LATAM,Desktop,Tech,False,,0,
CUST_3E9E39FE,North America,Tablet,Finance,False,,0,
CUST_A088EA20,LATAM,Desktop,Retail,False,,0,
CUST_E0A20953,MEA,Desktop,Manufacturing,False,,0,
CUST_F80FF32E,MEA,Desktop,Education,True,Starter Plan,360,2025-05-08 18:02:12
CUST_4D6B3E38,MEA,Mobile,Manufacturing,True,Enterprise Plan,4800,2024-07-06 10:53:58
CUST_D3A7F48C,APAC,Mobile,Media,False,,0,
CUST_BF424CB7,North America,Desktop,Finance,False,,0,
CUST_26F5BD4A,APAC,Mobile,Education,False,,0,
CUST_0B1EC366,LATAM,Tablet,Manufacturing,True,Enterprise Plan,4800,2025-03-20 14:58:01
CUST_801272EE,LATAM,Desktop,Education,False,,0,
CUST_B2AB0019,MEA,Desktop,Tech,False,,0,
CUST_CF2226DD,APAC,Desktop,Retail,False,,0,
CUST_2CD4E8A2,MEA,Mobile,Tech,False,,0,
CUST_194CF6C2,APAC,Mobile,Logistics,True,Pro Plan,1200,2024-03-17 02:37:32
CUST_A03FA308,LATAM,Mobile,Healthcare,True,Add-on Bundle,240,2024-03-12 15:38:19
CUST_A1D7311F,LATAM,Mobile,Tech,True,Pro Plan,1200,2024-12-12 13:06:05
CUST_978D7667,MEA,Desktop,Media,True,Add-on Bundle,240,2024-07-23 19:36:25
CUST_2CAD8FA4,LATAM,Tablet,Logistics,False,,0,
CUST_C5866E93,LATAM,Desktop,Media,False,,0,
CUST_8232E119,Europe,Desktop,Retail,False,,0,
CUST_7B1CE3D7,LATAM,Mobile,Retail,False,,0,
CUST_E7E23670,MEA,Mobile,Healthcare,False,,0,
CUST_24F0D2C9,LATAM,Desktop,Logistics,False,,0,
CUST_C6335734,MEA,Mobile,Education,True,Pro Plan,1200,2024-04-02 05:57:35
CUST_9185F3EC,LATAM,Tablet,Healthcare,False,,0,
CUST_931AF583,North America,Desktop,Retail,True,Starter Plan,360,2024-04-01 10:52:26
CUST_05546B0E,APAC,Tablet,Manufacturing,False,,0,
